,Modulus of elasticity - inner (GPa),Modulus of elasticity - Outer (GPa),Axial load (kN),Friction Coefficient,Total number of snaking,Global snaking length (m),Maximum snaking amplitude (m),Image file name
977,0.07261838028766265,0.11959456986655494,7.861881158647717,34.52040453644752,10,42.82,4.02355,Sample_977.tif
978,0.12179875640969749,0.05661208131879189,8.992673997403802,28.464689318568567,10,38.84,2.0293900000000002,Sample_978.tif
979,0.1717478266773613,0.05815199911390978,7.508229261960224,9.935337161310633,7,15.9,1.55985,Sample_979.tif
980,0.09914958290812992,0.06335056102711263,10.613399218498671,21.92856645658776,10,37.85,4.1889199999999995,Sample_980.tif
981,0.17350233112703045,0.12231203746449695,11.063650210600366,21.83697332680701,8,24.95,1.8214599999999999,Sample_981.tif
982,0.17461944489644154,0.065090318532576,6.037327718972398,45.65869426443711,5,9.85,0.403138,Sample_982.tif
983,0.1967885567654709,0.09632137569221977,10.238308563367944,38.93504129353968,9,45.39,2.94633,Sample_983.tif
984,0.16056355642741454,0.10668637741206748,11.02409525323793,19.402610957771127,8,19.86,0.951268,Sample_984.tif
985,0.11483933119468072,0.11302968260867229,10.879150082858207,48.35949039943254,8,17.87,1.745,Sample_985.tif
986,0.11954831565400532,0.08988265486173867,9.560187784411958,11.84071906762667,10,39.87,1.97773,Sample_986.tif
987,0.12763775936741498,0.05560959191902886,10.964722017179334,26.077089601342916,7,36.1,2.34024,Sample_987.tif
988,0.14421869436196055,0.062058600273332445,10.1951932586679,9.373722886153795,3,13.96,2.7164,Sample_988.tif
989,0.14094371425681776,0.12082180194253665,8.975352432108432,49.466355485677596,8,34.59,2.20208,Sample_989.tif
990,0.15533809216588929,0.14562199784884677,13.427873965472854,17.446191098855785,8,31.34,2.15525,Sample_990.tif
991,0.133999694192278,0.11168310903622157,6.527643538673851,39.83767193760054,11,42.03,2.84504,Sample_991.tif
992,0.20696657434521473,0.09732451507008531,12.46311150295571,46.4135937524075,11,34.1,1.62961,Sample_992.tif
993,0.1756099191393298,0.13568687667433502,11.937595915053514,33.17408611272028,10,43.34,5.4602699999999995,Sample_993.tif
994,0.15550889026305584,0.06907927058364664,11.930518230742582,47.912916690716244,7,45.79,2.56018,Sample_994.tif
995,0.07975402555684011,0.14632207977814604,12.201325190172113,48.43519001109106,8,39.26,2.16813,Sample_995.tif
996,0.2003697065986939,0.08362127337163396,12.068273675900903,36.602430689181176,7,17.95,1.65582,Sample_996.tif
997,0.19897455545411386,0.06881461359892077,8.817580728671064,21.394868224592994,5,25.65,3.02263,Sample_997.tif
998,0.10308330035369305,0.06826748034465326,6.676715100824722,25.69458154199555,10,30.69,1.6614099999999998,Sample_998.tif
999,0.15594032202410138,0.0943972607714554,9.07914944107014,48.09723874550891,8,21.39,1.55966,Sample_999.tif
